customer_id,customer_name,reg_date
4509,Gokul Saran,10/12/23
4510,Anaya Sastry,08/10/24
4511,Shanaya Dixit,15/03/25
4512,Rohan Ghose,15/07/24
4513,Jayant Handa,08/01/25
4514,Vritika Chadha,28/09/23
4515,Jiya Raman,21/09/24
4516,Yakshit Bhatnagar,08/02/25
4517,Anahi Reddy,04/08/24
4518,Amira Balay,06/07/23
4519,Mohanlal Vohra,16/09/23
4520,Vivaan Bora,01/01/24
4521,Nishith Wali,19/06/24
4522,Eshani Sen,25/10/23
4523,Neelofar Uppal,04/06/23
4524,Hansh Loyal,24/08/24
4525,Eshani Desai,26/06/24
4526,Hazel Goyal,29/11/24
4527,Dhruv Varkey,20/03/24
4528,Rania Keer,25/09/24
4529,Ela Rajan,09/02/24
4530,Indrajit Bhagat,17/08/23
4531,Taran Rao,29/12/23
4532,Dhruv Sodhi,26/07/23
4533,Khushi Saraf,11/02/24
4534,Tanya Solanki,01/10/23
4535,Gatik Virk,03/01/25
4536,Ehsaan Chad,26/04/25
4537,Divij Kanda,30/06/24
4538,Neysa Ahuja,30/04/24
4539,Fateh Kohli,28/02/25
4540,Elakshi Ramanathan,13/04/24
4541,Khushi Chawla,31/01/25
4542,Aarav Dada,12/11/24
4543,Kabir Gour,16/06/23
4544,Kavya Batta,21/03/25
4545,Miraan Buch,03/12/24
4546,Kiara Yohannan,17/12/23
4547,Hansh Reddy,29/04/24
4548,Kashvi Chauhan,18/02/25
4549,Samarth Aurora,01/11/24
4550,Renee Gade,11/04/25
4551,Shayak Johal,28/05/24
4552,Baiju Kaur,13/06/24
4553,Raunak Dhillon,11/03/24
4554,Nirvi Kapoor,05/12/24
4555,Piya Tak,22/03/24
4556,Jayesh Bahl,18/02/25
4557,Ivana Ganesh,06/11/24
4558,Navya Bail,11/02/25
4559,Dhanuk Vig,23/07/23
4560,Neelofar Magar,24/04/25
4561,Dhruv Kota,14/11/24
4562,Indrans Balan,16/05/25
4563,Ehsaan Dara,17/11/23
4564,Tushar Gade,23/08/24
4565,Heer Dalal,10/09/24
4566,Saira Kara,06/01/24
4567,Vritika Loyal,11/06/24
4568,Diya Edwin,03/10/24
4569,Drishya Kibe,28/11/24
4570,Nakul Ramakrishnan,24/01/25
4571,Arnav Gandhi,08/03/24
4572,Riaan Devan,27/02/24
4573,Saanvi Guha,31/05/24
4574,Renee Ranganathan,26/02/24
4575,Nirvi Dhar,25/01/25
4576,Armaan Bhavsar,03/04/25
4577,Tejas Mandal,07/06/24
4578,Hunar Master,24/08/23
4579,Seher Sodhi,04/01/24
4580,Tushar Soman,17/03/24
4581,Eva Sama,02/04/25
4582,Damini Bose,23/07/23
4583,Bhavin Gade,27/04/25
4584,Manikya Dhawan,22/12/23
4585,Samaira Borra,08/11/23
4586,Urvi Rout,16/05/24
4587,Hrishita Bhagat,03/12/24
4588,Lavanya Brar,07/12/23
4589,Ira Kapadia,11/07/24
4590,Vidur Bhat,03/05/24
4591,Baiju Raval,23/06/23
4592,Lakshay De,24/01/25
4593,Yuvaan Sura,31/08/24
4594,Badal Banerjee,13/06/23
4595,Yakshit Konda,29/12/23
4596,Amira Sama,02/04/24
4597,Dhanuk Bose,03/09/24
4598,Ivana Mangat,24/10/24
4599,Purab Barad,29/03/25
4600,Gatik Sharaf,26/09/24
4601,Nirvi Doctor,29/07/24
4602,Advika Chaudhry,26/06/24
4603,Emir Bala,29/02/24
4604,Nirvaan Kakar,18/12/24
4605,Biju Mangat,30/10/24
4606,Zaina Venkatesh,10/04/25
4607,Madhav Shan,07/02/24
4608,Aradhya Bhardwaj,17/02/24
4609,Indrans Kibe,24/03/24
4610,Nishith Chadha,23/12/24
4611,Amira Tiwari,08/10/24
4612,Kabir Aurora,02/11/24
4613,Pari Varkey,24/06/24
4614,Tara Dhingra,06/01/24
4615,Sana Balay,30/10/24
4616,Shaan Saraf,01/12/24
4617,Lakshay Sandhu,07/10/23
4618,Miraya Sawhney,16/03/24
4619,Divij Dewan,11/04/25
4620,Madhav Cherian,15/05/24
4621,Ehsaan Bora,24/09/24
4622,Jayant Goel,11/01/24
4623,Kartik Bava,15/06/24
4624,Shayak Dash,27/03/25
4625,Dhanush Bumb,02/06/24
4626,Gokul Boase,01/12/24
4627,Elakshi Khosla,25/04/24
4628,Hunar Behl,01/06/24
4629,Eshani Tara,05/08/24
4630,Trisha Master,16/11/23
4631,Nitara Khatri,31/08/24
4632,Akarsh Acharya,10/10/23
4633,Krish Contractor,01/12/23
4634,Aaryahi Hans,05/12/23
4635,Aniruddh Ratta,03/12/24
4636,Mamooty Jayaraman,26/10/24
4637,Mamooty Mann,18/11/24
4638,Mehul Mangal,03/09/23
4639,Madhup Venkataraman,16/02/24
4640,Dhanuk Shukla,10/04/25
4641,Gokul Bhatt,19/03/24
4642,Hridaan Bora,08/05/25
4643,Mohanlal Bhatia,21/01/25
4644,Pranay Sarkar,08/10/24
4645,Vardaniya Bajwa,04/07/23
4646,Tanya Bal,24/01/24
4647,Anaya Dubey,02/10/24
4648,Keya Walia,17/03/24
4649,Saira Bhargava,11/02/24
4650,Zain Sheth,12/05/24
4651,Pihu Lall,27/06/23
4652,Lakshay Raja,30/06/23
4653,Saksham Raman,17/06/23
4654,Himmat Sodhi,06/10/24
4655,Jhanvi Sengupta,25/05/24
4656,Adah Shankar,07/11/24
4657,Faiyaz Ranganathan,15/07/24
4658,Nirvi Dar,12/08/23
4659,Emir Sandhu,29/10/23
4660,Faiyaz Baral,24/10/24
4661,Devansh Balakrishnan,22/04/25
4662,Hunar Ramaswamy,27/11/23
4663,Ayesha Shere,14/10/24
4664,Adira Magar,20/12/23
4665,Raghav Ramesh,29/08/24
4666,Fateh Banerjee,14/06/24
4667,Rohan Jaggi,05/05/24
4668,Anaya Sandhu,30/06/24
4669,Mahika Kannan,03/08/24
4670,Gatik Mander,11/10/23
4671,Fateh Srinivasan,25/01/24
4672,Urvi Sharaf,28/05/23
4673,Chirag Guha,17/01/24
4674,Tara Iyer,09/10/23
4675,Chirag Sheth,19/06/23
4676,Bhamini Ben,18/11/24
4677,Tushar Tata,12/08/23
4678,Zain Bora,01/07/23
4679,Baiju Comar,10/12/24
4680,Adira Ben,30/03/24
4681,Aaina Warrior,01/06/23
4682,Shalv Dixit,07/12/23
4683,Keya Chakrabarti,25/07/24
4684,Zeeshan Sankar,20/03/25
4685,Vedika Subramanian,10/02/25
4686,Anvi Talwar,15/07/24
4687,Devansh Sant,31/12/24
4688,Miraya Kibe,23/10/23
4689,Pranay Lall,06/04/24
4690,Divit Singhal,24/01/24
4691,Ivan Das,11/03/25
4692,Vritika Dalal,09/03/25
4693,Nishith Bir,26/06/23
4694,Anahi Ravi,23/10/24
4695,Zeeshan Raj,08/05/24
4696,Sumer Bhatia,05/04/25
4697,Indrans Ratti,02/02/24
4698,Anaya Dhaliwal,05/12/23
4699,Piya Bhardwaj,30/12/23
4700,Kanav Toor,08/10/24
4701,Adah Cherian,12/10/23
4702,Krish Vyas,16/11/23
4703,Rasha Ghose,26/10/23
4704,Madhup Gade,12/10/23
4705,Tiya Tailor,20/07/24
4706,Himmat Suresh,10/04/24
4707,Keya Setty,25/08/23
4708,Shanaya Dhawan,27/03/24
4709,Prisha Warrior,11/09/23
4710,Mahika Bahri,11/07/23
4711,Lakshit Ganguly,29/08/23
4712,Navya Bhakta,20/04/24
4713,Vardaniya Agate,04/05/25
4714,Divit Bassi,26/07/23
4715,Anika Bumb,28/08/23
4716,Dhanuk Jani,18/06/23
4717,Sumer Sem,19/06/23
4718,Ishita Lata,04/03/25
4719,Divit Chopra,26/05/24
4720,Dharmajan Ram,20/07/24
4721,Dhanush Dutt,14/05/24
4722,Vivaan Khanna,23/10/24
4723,Anya Shetty,10/10/24
4724,Bhamini Vyas,19/12/24
4725,Vihaan Ray,25/04/24
4726,Ivan Grover,21/07/24
4727,Vedika Dash,11/11/23
4728,Advik Rastogi,02/09/23
4729,Ranbir Sawhney,28/11/23
4730,Anay Sood,08/07/24
4731,Kismat Gera,26/12/23
4732,Nakul Cheema,20/03/25
4733,Hrishita Behl,21/08/23
4734,Suhana Din,06/07/24
4735,Ritvik Bajaj,17/09/23
4736,Rania Kannan,01/10/24
4737,Elakshi Thaman,17/03/24
4738,Mamooty Singhal,03/05/24
4739,Adah Roy,17/04/24
4740,Nehmat Bansal,16/07/24
4741,Nayantara Hayre,11/06/23
4742,Saanvi Kumer,02/05/25
4743,Raunak Golla,22/07/24
4744,Yuvaan Dash,05/04/25
4745,Neysa Bumb,20/10/23
4746,Anahita Batra,27/02/25
4747,Raunak Choudhry,07/10/24
4748,Kiara Kapadia,18/03/24
4749,Hunar Mahajan,15/05/25
4750,Dhanush Ratta,20/10/23
4751,Aarna Kamdar,15/09/24
4752,Saira Date,31/12/23
4753,Krish Verma,29/08/23
4754,Vidur Bala,17/12/23
4755,Himmat Chaudry,10/01/24
4756,Tara Kumar,02/01/25
4757,Sana Badal,14/03/24
4758,Stuvan Bali,11/09/23
4759,Prerak Sahni,29/02/24
4760,Mehul Deshpande,30/01/24
4761,Azad Dave,26/08/23
4762,Lakshit Shroff,21/08/24
4763,Kismat Rajagopal,20/07/23
4764,Kismat Krishnan,01/03/25
4765,Jivika Soman,08/02/25
4766,Ahana  Chopra,06/03/24
4767,Parinaaz Lanka,23/03/25
4768,Arnav Apte,15/08/24
4769,Ojas Varkey,27/09/24
4770,Kismat Kothari,22/10/23
4771,Anay Kumar,21/07/23
4772,Rhea Bains,16/08/24
4773,Siya Kant,22/01/25
4774,Kartik Ganguly,20/04/24
4775,Parinaaz Ahluwalia,25/11/24
4776,Charvi Shah,11/09/23
4777,Armaan Chokshi,14/03/24
4778,Siya Bhattacharyya,05/02/25
4779,Trisha Kala,27/06/24
4780,Kabir D’Alia,11/09/23
4781,Jiya Saxena,17/12/24
4782,Hridaan Iyer,26/11/24
4783,Yasmin Bhagat,06/11/24
4784,Armaan Sood,14/01/25
4785,Kismat Gola,13/02/24
4786,Drishya Datta,13/11/24
4787,Rania Kumer,01/01/25
4788,Diya Hans,17/09/24
4789,Aarna Ramakrishnan,24/10/23
4790,Abram Bumb,01/02/25
4791,Rasha Ganesan,13/04/25
4792,Nehmat Shroff,30/12/24
4793,Pranay Khurana,10/04/24
4794,Adah Ranganathan,22/03/25
4795,Yasmin Ramachandran,19/06/23
4796,Himmat Bahri,19/07/23
4797,Saanvi Dugar,29/12/23
4798,Saanvi Batta,21/09/23
4799,Indrajit Shetty,08/11/24
4800,Ishaan Dash,14/11/24
4801,Zara Bumb,09/11/23
4802,Tara Sibal,28/04/24
4803,Taran Das,05/01/25
4804,Advika Vasa,28/10/23
4805,Shlok Dugar,02/07/24
4806,Parinaaz Chander,01/01/25
4807,Kabir Date,09/05/24
4808,Rania Tandon,13/05/24
4809,Ivan Sheth,15/03/25
4810,Advik Taneja,07/11/24
4811,Divij Sekhon,14/03/24
4812,Lavanya Goswami,07/08/23
4813,Neelofar Barad,30/03/25
4814,Kanav Kunda,06/11/24
4815,Anaya Dutt,21/05/25
4816,Vanya Dayal,27/02/25
4817,Yashvi Singh,24/06/23
4818,Veer Sankar,14/05/25
4819,Jayesh Loyal,09/03/25
4820,Jayant Babu,20/04/25
4821,Nishith Trivedi,16/06/23
4822,Yuvaan Batta,06/01/25
4823,Faiyaz Manne,18/01/25
4824,Stuvan Bava,15/08/23
4825,Hridaan Behl,28/07/23
4826,Siya Tata,06/09/23
4827,Jiya Som,26/08/23
4828,Vihaan Mangal,20/02/24
4829,Manikya Majumdar,22/05/25
4830,Sana Loyal,30/04/25
4831,Aayush Buch,18/04/25
4832,Divit Venkatesh,23/05/24
4833,Umang Bala,13/02/24
4834,Kaira Dani,20/09/23
4835,Anay Kade,19/11/23
4836,Hridaan Gade,18/12/24
4837,Sahil Sampath,11/09/24
4838,Gokul Sachar,04/01/24
4839,Rohan Anand,20/01/24
4840,Farhan Basak,10/04/25
4841,Saksham Balakrishnan,23/04/25
4842,Kashvi Rajan,20/10/23
4843,Siya Sule,22/04/24
4844,Rhea Sami,21/11/24
4845,Drishya Ganesan,12/08/24
4846,Reyansh Solanki,14/10/24
4847,Kabir Ray,15/04/25
4848,Anahi Badami,09/08/24
4849,Krish Buch,07/11/24
4850,Arnav Sharaf,14/09/23
4851,Madhav Saran,01/02/24
4852,Nehmat Banik,20/12/23
4853,Miraya Joshi,28/08/24
4854,Nakul Sarin,14/07/24
4855,Manikya Rajan,01/11/24
4856,Uthkarsh Choudhry,18/05/25
4857,Oorja Batta,25/06/23
4858,Aarush Kala,25/12/23
4859,Abram Brar,02/05/24
4860,Mishti Boase,02/06/24
4861,Tushar Mander,24/10/24
4862,Aniruddh Venkatesh,31/07/23
4863,Samar Warrior,24/12/23
4864,Shray Samra,01/08/23
4865,Onkar Chaudhuri,11/02/25
4866,Himmat Bajaj,16/03/25
4867,Aaryahi Khosla,12/12/24
4868,Dishani Borde,10/06/23
4869,Ivana Varkey,30/06/24
4870,Aradhya Shanker,21/06/23
4871,Ela Mangal,19/02/25
4872,Aarav Kala,09/12/23
4873,Ojas Sankaran,26/11/23
4874,Yashvi Desai,09/04/25
4875,Ahana  Kohli,13/11/23
4876,Armaan Ahluwalia,16/09/24
4877,Suhana Deol,12/04/25
4878,Ishita Gandhi,07/07/23
4879,Siya Dhillon,08/12/23
4880,Saksham Bakshi,19/06/24
4881,Jayant Dixit,10/05/24
4882,Vidur Khatri,18/09/24
4883,Sara Bose,03/12/23
4884,Aniruddh Doctor,26/03/24
4885,Suhana Karan,23/06/23
4886,Mishti Rao,06/05/25
4887,Ivan Sood,03/08/24
4888,Anahita Raj,12/05/25
4889,Dishani Wadhwa,21/06/24
4890,Anya Brar,21/07/23
4891,Elakshi Lata,04/09/23
4892,Ishaan Tank,24/03/24
4893,Vanya Wagle,06/07/23
4894,Jiya Seshadri,17/07/24
4895,Pari Rastogi,17/12/23
4896,Zain Singh,11/01/25
4897,Abram D’Alia,21/06/23
4898,Sara Mahajan,21/11/23
4899,Dharmajan Talwar,18/10/24
4900,Saanvi Manda,12/10/23
4901,Abram Srinivasan,13/09/23
4902,Siya Gopal,11/11/24
4903,Veer Krish,07/06/23
4904,Hridaan Dash,21/10/23
4905,Khushi Saraf,04/09/24
4906,Heer Chopra,23/01/25
4907,Dhanuk Vasa,20/04/24
4908,Samarth Kannan,21/04/25
4909,Gatik Bal,29/07/23
4910,Shaan Guha,10/12/23
4911,Mehul Sachar,04/06/23
4912,Mohanlal Guha,14/08/24
4913,Ranbir Kale,23/03/24
4914,Jhanvi Subramanian,20/09/24
4915,Sahil Buch,22/04/24
4916,Ojas Kar,15/06/23
4917,Mehul Bains,29/10/23
4918,Myra Keer,28/01/24
4919,Hiran Jani,03/06/23
4920,Bhavin Gaba,21/10/24
4921,Advik Sandhu,16/01/24
4922,Saksham Deo,31/10/23
4923,Bhamini Grewal,11/02/25
4924,Samarth Bobal,15/12/24
4925,Dhanush Vora,20/04/24
4926,Darshit Gala,01/12/24
4927,Adira Sandhu,30/06/23
4928,Keya Dada,03/08/23
4929,Shayak Suresh,10/08/24
4930,Vaibhav Sastry,06/02/24
4931,Rohan Kalita,17/11/24
4932,Mishti Kashyap,25/01/25
4933,Hridaan Ratta,12/04/24
4934,Aniruddh Subramanian,14/07/23
4935,Yasmin Apte,29/04/25
4936,Piya Bhagat,19/03/24
4937,Dishani Gera,11/01/24
4938,Miraya Subramaniam,14/07/24
4939,Zoya Edwin,14/10/24
4940,Riaan Dalal,29/07/24
4941,Shaan Yogi,30/07/23
4942,Tara Kant,16/05/24
4943,Hridaan Dalal,18/03/24
4944,Anahita Borra,10/03/24
4945,Shanaya Batta,02/07/23
4946,Nayantara Goyal,29/05/23
4947,Riaan Sachdeva,08/05/24
4948,Jayesh Sridhar,19/11/23
4949,Urvi Ghose,04/04/24
4950,Rohan Sandal,28/05/24
4951,Ojas Dugar,28/10/23
4952,Hiran Choudhary,02/04/25
4953,Bhamini Dani,20/12/24
4954,Stuvan Anand,20/01/24
4955,Nitara Barman,22/12/23
4956,Baiju Amble,23/09/24
4957,Prisha Raman,09/05/24
4958,Ivan Subramanian,28/04/24
4959,Faiyaz Bora,15/09/23
4960,Pihu Wable,01/05/25
4961,Mishti Choudhry,26/09/23
4962,Abram Din,14/04/25
4963,Gatik Kashyap,05/05/25
4964,Lagan Gole,15/06/24
4965,Manikya Viswanathan,29/07/24
4966,Anvi Issac,04/06/24
4967,Vidur Agate,24/04/25
4968,Kartik Talwar,16/10/24
4969,Lagan Gopal,28/05/23
4970,Yashvi Apte,24/06/24
4971,Bhavin Dewan,28/09/23
4972,Ayesha Balan,15/10/24
4973,Zoya Chandran,15/10/24
4974,Keya Koshy,29/03/25
4975,Kimaya Kar,14/04/25
4976,Tara Ramanathan,10/02/24
4977,Tushar De,27/04/24
4978,Lakshay Tak,04/08/24
4979,Nitara Mangal,24/05/25
4980,Azad Ganguly,19/02/24
4981,Anvi Tank,13/06/23
4982,Akarsh Sengupta,02/04/25
4983,Oorja Vasa,15/10/24
4984,Kabir Raja,27/04/25
4985,Seher Lata,06/08/23
4986,Myra Swamy,28/01/25
4987,Yashvi Warrior,21/07/24
4988,Pihu Vaidya,14/02/25
4989,Suhana Joshi,17/03/24
4990,Prerak Bains,03/07/23
4991,Renee Tripathi,14/05/24
4992,Dishani Bhargava,04/07/23
4993,Uthkarsh Ramanathan,08/10/23
4994,Indrans Balakrishnan,06/05/25
4995,Dharmajan Jha,17/02/24
4996,Yuvraj  Bhargava,14/10/23
4997,Advika Ahuja,26/12/24
4998,Neelofar Tiwari,02/10/23
4999,Gokul Sundaram,14/11/23
5000,Adira Koshy,20/08/23
5001,Dharmajan Dhar,30/06/24
5002,Piya Gala,08/11/24
5003,Sahil Shah,10/09/24
5004,Farhan Badami,23/08/24
5005,Taimur Varma,28/01/24
5006,Alisha Lata,07/01/24
5007,Nirvaan Balasubramanian,10/01/24
5008,Nirvaan D’Alia,20/11/23
5009,Keya Subramaniam,10/08/23
5010,Divit Issac,09/09/23
5011,Elakshi Khare,03/01/24
5012,Eva Thaman,02/01/25
5013,Divij Virk,24/04/25
5014,Veer Guha,28/02/25
5015,Kismat Soni,30/01/24
5016,Vanya Biswas,31/05/23
5017,Dharmajan Vyas,04/09/24
5018,Riaan Karpe,17/09/24
5019,Aaryahi Brahmbhatt,12/05/24
5020,Darshit Kuruvilla,03/08/23
5021,Saksham Choudhury,23/10/23
5022,Rohan Arya,06/03/25
5023,Navya Bal,13/12/24
5024,Damini Sathe,26/02/25
5025,Kanav Raman,09/07/23
5026,Kanav Hayer,08/12/23
5027,Bhamini Wable,27/08/24
5028,Yuvraj  Sridhar,02/05/24
5029,Jivin Hegde,19/02/25
5030,Lagan Date,17/10/23
5031,Devansh Bajaj,25/12/23
5032,Samaira Sangha,25/10/23
5033,Saira Zachariah,09/04/24
5034,Aaryahi Bhatti,26/01/24
5035,Shanaya Khanna,09/10/23
5036,Kismat Brar,03/10/24
5037,Chirag Sehgal,01/09/24
5038,Zaina Verma,02/11/23
5039,Hrishita Karnik,08/12/24
5040,Rohan Krishnan,24/01/24
5041,Charvi Mallick,27/09/24
5042,Anahi Mangal,11/08/24
5043,Vaibhav Mandal,16/11/23
5044,Sahil Wason,19/03/25
5045,Fateh Sethi,16/11/23
5046,Lakshay Das,24/08/24
5047,Tushar Vohra,13/01/24
5048,Eshani Tandon,30/11/23
5049,Dharmajan Mammen,11/01/25
5050,Chirag Ben,23/06/24
5051,Advik Mangal,15/12/24
5052,Dhruv Bhalla,16/10/24
5053,Veer Krishna,18/09/23
5054,Dhanush Kumar,27/08/24
5055,Arnav Lal,21/06/23
5056,Darshit Walla,17/05/25
5057,Kavya Karan,10/03/25
5058,Ranbir Barman,24/10/23
5059,Akarsh Saha,28/04/25
5060,Kavya Dara,03/06/23
5061,Stuvan Lala,27/04/24
5062,Hridaan Raju,11/07/23
5063,Aarush Jha,25/01/24
5064,Heer Varma,08/12/23
5065,Jhanvi Ramanathan,09/02/24
5066,Sahil Johal,26/08/24
5067,Gatik Kadakia,29/08/23
5068,Eva Batra,09/02/24
5069,Aradhya Das,01/10/23
5070,Pari Khurana,26/09/23
5071,Vihaan Khosla,14/04/25
5072,Uthkarsh Tara,25/11/23
5073,Anahita Thaker,21/12/24
5074,Nishith Kashyap,17/12/23
5075,Mahika Raman,02/07/24
5076,Pari Goda,02/09/24
5077,Tara Saha,28/04/25
5078,Uthkarsh Mangal,28/07/23
5079,Aaina Garde,18/10/24
5080,Madhup Gandhi,19/09/24
5081,Prisha Suresh,25/04/24
5082,Suhana Tank,15/03/25
5083,Sana Bora,01/10/23
5084,Tanya Gara,10/03/25
5085,Ishita Lanka,13/02/25
5086,Hunar Shanker,30/05/23
5087,Badal Lala,23/06/23
5088,Indrajit Zachariah,18/08/23
5089,Oorja Bhardwaj,28/09/24
5090,Kavya Karan,29/03/24
5091,Gatik Kibe,25/10/24
5092,Devansh Hora,08/05/25
5093,Aaryahi Badami,09/08/24
5094,Uthkarsh Lad,18/11/23
5095,Hazel Yadav,24/02/25
5096,Devansh Subramaniam,05/07/24
5097,Ehsaan Salvi,25/02/25
5098,Dhanush Sheth,20/12/23
5099,Ira Uppal,10/04/24
5100,Ranbir Dalal,05/10/24
5101,Nakul Sabharwal,01/10/23
5102,Romil Zachariah,28/12/24
5103,Oorja Hayre,11/08/24
5104,Vivaan Din,15/12/23
5105,Khushi Sinha,20/03/24
5106,Indranil Bera,11/05/24
5107,Kabir Luthra,02/05/25
5108,Faiyaz Bala,01/07/23
5109,Oorja Bhatti,26/10/24
5110,Kabir Shukla,18/10/24
5111,Saanvi Gola,26/10/23
5112,Adah Shenoy,26/03/25
5113,Saksham Dass,06/08/24
5114,Zain Kota,26/11/24
5115,Purab Gopal,28/11/24
5116,Nayantara Rama,18/06/24
5117,Jayant Karan,15/12/23
5118,Riaan Gala,03/04/25
5119,Anahita Randhawa,19/05/24
5120,Jhanvi Rout,26/10/24
5121,Ela Boase,17/06/23
5122,Zain Shere,23/09/23
5123,Manjari Brar,06/12/24
5124,Bhavin Kumer,29/10/23
5125,Ira Varughese,14/09/23
5126,Kiara Karnik,25/02/25
5127,Jayant Mall,18/12/24
5128,Ivana Bassi,16/02/25
5129,Kiara Toor,14/03/25
5130,Misha Garg,22/10/24
5131,Tarini Majumdar,05/11/24
5132,Faiyaz Handa,26/03/24
5133,Jayant Bhargava,18/06/23
5134,Oorja Aurora,03/11/24
5135,Shray Subramaniam,07/01/24
5136,Amani Deol,10/11/24
5137,Myra Tank,21/04/24
5138,Zain Khatri,04/06/23
5139,Stuvan Ray,07/02/25
5140,Anvi Chatterjee,31/10/23
5141,Navya Grover,29/04/24
5142,Kiara Raja,05/04/24
5143,Eva Verma,13/02/24
5144,Advika Bala,09/05/25
5145,Sahil Kanda,20/01/25
5146,Amira Iyer,08/03/24
5147,Fateh Bava,04/08/23
5148,Rhea Som,14/08/24
5149,Kartik Mangat,28/12/24
5150,Baiju Chada,21/07/23
5151,Tara Khosla,06/01/25
5152,Biju Agrawal,01/04/24
5153,Nitara Goel,19/11/23
5154,Nakul Wali,29/10/23
5155,Misha Sharma,28/01/25
5156,Mannat Comar,06/02/24
5157,Priyansh Kannan,17/11/23
5158,Divit Agate,18/10/23
5159,Aarna Atwal,16/07/23
5160,Fateh Bassi,17/10/24
5161,Mohanlal Kulkarni,24/04/24
5162,Shaan Sunder,16/07/24
5163,Aarna Rattan,09/06/23
5164,Abram Varma,12/02/25
5165,Raghav Jha,07/09/23
5166,Sumer Badal,20/09/24
5167,Ivana Barad,06/11/24
5168,Reyansh Krish,02/04/24
5169,Aniruddh Lanka,17/01/25
5170,Drishya Ghosh,19/02/24
5171,Devansh Ahluwalia,31/01/25
5172,Elakshi Bahri,12/02/25
5173,Navya Som,09/08/23
5174,Stuvan Yogi,26/09/23
5175,Samarth Doshi,06/01/25
5176,Bhamini Seshadri,08/12/23
5177,Yakshit Kadakia,21/05/25
5178,Tanya Garde,05/06/24
5179,Vardaniya Uppal,23/11/24
5180,Saanvi Balakrishnan,03/07/23
5181,Amira Lalla,10/10/23
5182,Taran Rana,16/02/24
5183,Tanya Sarkar,05/01/25
5184,Hrishita Rattan,25/09/23
5185,Heer Sharma,29/02/24
5186,Inaaya  Choudhry,05/02/25
5187,Shayak Talwar,25/06/23
5188,Samar De,13/07/23
5189,Amani Varghese,01/02/25
5190,Anaya Wadhwa,04/02/25
5191,Dharmajan Sem,28/02/25
5192,Mishti Bandi,03/11/23
5193,Rhea Varma,19/03/24
5194,Mannat Karpe,24/08/23
5195,Shlok Krishna,17/07/24
5196,Kimaya Madan,10/10/24
5197,Abram Hora,18/04/25
5198,Devansh Bhasin,18/09/23
5199,Eva Dayal,14/03/24
5200,Myra Saraf,02/06/23
5201,Akarsh Ray,16/11/23
5202,Mannat Dube,08/11/23
5203,Samar Dani,30/05/23
5204,Lagan Wagle,16/02/25
5205,Adah Sant,23/10/24
5206,Azad Sarna,03/11/24
5207,Ranbir Gour,29/01/24
5208,Divij Butala,22/06/24
5209,Nirvaan Singhal,30/01/25
5210,Mahika Sama,31/10/23
5211,Badal Chahal,16/04/24
5212,Ojas Rattan,23/06/24
5213,Aarna De,03/12/24
5214,Zoya Tara,26/03/24
5215,Ryan Sen,25/09/23
5216,Anika Ratti,28/04/24
5217,Anaya Deol,11/06/24
5218,Abram Mahajan,25/01/24
5219,Devansh Krishna,10/01/25
5220,Dharmajan Sarna,01/11/24
5221,Lakshay Seth,28/01/25
5222,Adira Tripathi,25/12/24
5223,Tara Yohannan,16/01/24
5224,Tiya Loyal,24/06/24
5225,Hunar Hayre,18/01/24
5226,Neelofar Mall,10/11/23
5227,Stuvan Dhawan,12/12/23
5228,Kashvi Barman,13/09/23
5229,Hiran Dhar,09/06/23
5230,Prerak Agate,17/11/24
5231,Kartik Doctor,03/10/23
5232,Aaryahi Agarwal,18/01/24
5233,Vaibhav Batra,08/02/24
5234,Anaya Kala,09/08/24
5235,Aradhya Borde,13/04/25
5236,Ira Sur,02/04/25
5237,Saira Lal,02/02/24
5238,Jivin Sangha,02/05/25
5239,Diya Choudhury,02/01/25
5240,Reyansh Thaker,09/03/25
5241,Anvi Edwin,15/03/24
5242,Azad Bakshi,03/02/24
5243,Ahana  Iyer,20/12/24
5244,Anay Singh,10/01/25
5245,Aarna Mannan,07/02/25
5246,Rania Ramachandran,31/01/25
5247,Raunak Majumdar,13/02/25
5248,Nitara Jani,23/09/24
5249,Riya Bhardwaj,08/06/23
5250,Vardaniya Sawhney,10/08/24
5251,Sara Mander,03/03/24
5252,Azad Virk,01/09/24
5253,Ayesha Basu,05/09/24
5254,Anay Rana,20/03/24
5255,Rania Ramanathan,26/07/23
5256,Zoya Choudhry,04/10/24
5257,Rasha Chanda,02/04/25
5258,Bhamini Chhabra,12/05/24
5259,Jiya Saini,30/04/25
5260,Lagan Kaur,04/03/24
5261,Lavanya Thakkar,30/07/24
5262,Reyansh Gupta,06/01/25
5263,Sara Saraf,20/05/24
5264,Indranil Saraf,27/05/24
5265,Suhana Cheema,01/01/25
5266,Divit Rau,27/09/23
5267,Ranbir Varma,24/12/23
5268,Advik Kulkarni,14/07/23
5269,Dhanuk Solanki,07/05/24
5270,Mishti Mannan,04/10/24
5271,Azad Chad,05/07/23
5272,Rohan Sami,26/05/24
5273,Ayesha Sethi,18/02/25
5274,Baiju Gaba,02/06/24
5275,Anay Shanker,16/11/24
5276,Vedika Kakar,21/08/23
5277,Uthkarsh Buch,28/10/23
5278,Shamik Bawa,30/11/24
5279,Yuvraj  Mammen,12/08/23
5280,Misha Deep,22/09/24
5281,Lakshay Tank,17/03/25
5282,Rhea Sachar,25/05/24
5283,Purab Dave,16/08/23
